Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-03 16:00:00+00:00,1.344935655593872,1.3468557596206665,1.3439595699310303,1.3464386463165283,1.3464386463165283,0
2022-01-03 17:00:00+00:00,1.34678316116333,1.347563624382019,1.3465293645858765,1.3472548723220825,1.3472548723220825,0
2022-01-03 18:00:00+00:00,1.3471460342407227,1.3483085632324219,1.3471460342407227,1.3480722904205322,1.3480722904205322,0
2022-01-03 19:00:00+00:00,1.3480359315872192,1.34865403175354,1.3473275899887085,1.3484903573989868,1.3484903573989868,0
2022-01-03 20:00:00+00:00,1.3484176397323608,1.3484721183776855,1.347527265548706,1.3476907014846802,1.3476907014846802,0
2022-01-03 21:00:00+00:00,1.347400188446045,1.3482176065444946,1.347363829612732,1.3474546670913696,1.3474546670913696,0
2022-01-03 22:00:00+00:00,1.347981333732605,1.348581314086914,1.3472912311553955,1.3476907014846802,1.3476907014846802,0
2022-01-03 23:00:00+00:00,1.3476181030273438,1.348690390586853,1.3474546670913696,1.3482903242111206,1.3482903242111206,0
2022-01-04 00:00:00+00:00,1.348235845565796,1.3483812808990479,1.3472368717193604,1.3479087352752686,1.3479087352752686,0
2022-01-04 01:00:00+00:00,1.3478178977966309,1.348435878753662,1.347490906715393,1.3476907014846802,1.3476907014846802,0
2022-01-04 02:00:00+00:00,1.3477997779846191,1.348054051399231,1.347218632698059,1.3472731113433838,1.3472731113433838,0
2022-01-04 03:00:00+00:00,1.3474364280700684,1.3474364280700684,1.346203088760376,1.3464930057525635,1.3464930057525635,0
2022-01-04 04:00:00+00:00,1.3464930057525635,1.3476907014846802,1.346166729927063,1.3470009565353394,1.3470009565353394,0
2022-01-04 05:00:00+00:00,1.346982717514038,1.347527265548706,1.346329927444458,1.3463661670684814,1.3463661670684814,0
2022-01-04 06:00:00+00:00,1.346982717514038,1.3470009565353394,1.3460400104522705,1.3463118076324463,1.3463118076324463,0
2022-01-04 07:00:00+00:00,1.3463661670684814,1.3485630750656128,1.3458950519561768,1.3485630750656128,1.3485630750656128,0
2022-01-04 08:00:00+00:00,1.3483085632324219,1.3501471281051636,1.3481448888778687,1.3488540649414062,1.3488540649414062,0
2022-01-04 09:00:00+00:00,1.3493455648422241,1.3513696193695068,1.3487995862960815,1.3511687517166138,1.3511687517166138,0
2022-01-04 10:00:00+00:00,1.3509132862091064,1.3514426946640015,1.3497827053070068,1.3497827053070068,1.3497827053070068,0
2022-01-04 11:00:00+00:00,1.3503477573394775,1.3503477573394775,1.3483812808990479,1.3496187925338745,1.3496187925338745,0
2022-01-04 12:00:00+00:00,1.3496551513671875,1.3496551513671875,1.3477997779846191,1.3483266830444336,1.3483266830444336,0
2022-01-04 13:00:00+00:00,1.3485995531082153,1.351387858390808,1.348126769065857,1.351387858390808,1.351387858390808,0
2022-01-04 14:00:00+00:00,1.3516801595687866,1.352960228919983,1.3511322736740112,1.3517532348632812,1.3517532348632812,0
2022-01-04 15:00:00+00:00,1.3523565530776978,1.3556565046310425,1.3523565530776978,1.3552522659301758,1.3552522659301758,0
2022-01-04 16:00:00+00:00,1.3552155494689941,1.3552522659301758,1.3535646200180054,1.3542428016662598,1.3542428016662598,0
2022-01-04 17:00:00+00:00,1.3544446229934692,1.354830026626587,1.3534363508224487,1.3537845611572266,1.3537845611572266,0
2022-01-04 18:00:00+00:00,1.3532166481018066,1.3537296056747437,1.3520638942718506,1.3523015975952148,1.3523015975952148,0
2022-01-04 19:00:00+00:00,1.3522833585739136,1.3537662029266357,1.3521004915237427,1.3536012172698975,1.3536012172698975,0
2022-01-04 20:00:00+00:00,1.3535462617874146,1.353747844696045,1.352630853652954,1.3530701398849487,1.3530701398849487,0
2022-01-04 21:00:00+00:00,1.3528321981430054,1.3532166481018066,1.3522833585739136,1.3524296283721924,1.3524296283721924,0
2022-01-04 22:00:00+00:00,1.3524478673934937,1.3533813953399658,1.3521736860275269,1.3528138399124146,1.3528138399124146,0
2022-01-04 23:00:00+00:00,1.3529237508773804,1.353143334388733,1.3523930311203003,1.3531067371368408,1.3531067371368408,0
2022-01-05 00:00:00+00:00,1.353143334388733,1.3534363508224487,1.3521369695663452,1.3529969453811646,1.3529969453811646,0
2022-01-05 01:00:00+00:00,1.3531067371368408,1.3540594577789307,1.3529419898986816,1.3539128303527832,1.3539128303527832,0
2022-01-05 02:00:00+00:00,1.3539495468139648,1.3539495468139648,1.352868676185608,1.3531982898712158,1.3531982898712158,0
2022-01-05 03:00:00+00:00,1.3533265590667725,1.3533265590667725,1.3525028228759766,1.353234887123108,1.353234887123108,0
2022-01-05 04:00:00+00:00,1.3529419898986816,1.353271484375,1.351990818977356,1.3525211811065674,1.3525211811065674,0
2022-01-05 05:00:00+00:00,1.3522651195526123,1.3528321981430054,1.3519177436828613,1.3528138399124146,1.3528138399124146,0
2022-01-05 06:00:00+00:00,1.3529053926467896,1.3535280227661133,1.3524844646453857,1.353363037109375,1.353363037109375,0
2022-01-05 07:00:00+00:00,1.3534547090530396,1.3540961742401123,1.352630853652954,1.353637933731079,1.353637933731079,0
2022-01-05 08:00:00+00:00,1.3536561727523804,1.355380892753601,1.3532531261444092,1.3547931909561157,1.3547931909561157,0
2022-01-05 09:00:00+00:00,1.3547931909561157,1.3547931909561157,1.3530701398849487,1.353143334388733,1.353143334388733,0
2022-01-05 10:00:00+00:00,1.353271484375,1.3545180559158325,1.3529419898986816,1.353234887123108,1.353234887123108,0
2022-01-05 11:00:00+00:00,1.3532898426055908,1.3548849821090698,1.353271484375,1.3542428016662598,1.3542428016662598,0
2022-01-05 12:00:00+00:00,1.354169487953186,1.3546648025512695,1.3531982898712158,1.353931188583374,1.353931188583374,0
2022-01-05 13:00:00+00:00,1.3542428016662598,1.355546236038208,1.353417992591858,1.354628086090088,1.354628086090088,0
2022-01-05 14:00:00+00:00,1.3550136089324951,1.355968952178955,1.3542977571487427,1.3549401760101318,1.3549401760101318,0
2022-01-05 15:00:00+00:00,1.3549952507019043,1.3566679954528809,1.354866623878479,1.3566128015518188,1.3566128015518188,0
2022-01-05 16:00:00+00:00,1.3565576076507568,1.3573493957519531,1.3558402061462402,1.3572204113006592,1.3572204113006592,0
2022-01-05 17:00:00+00:00,1.3572204113006592,1.3590465784072876,1.3572204113006592,1.3585848808288574,1.3585848808288574,0
2022-01-05 18:00:00+00:00,1.3585110902786255,1.3598597049713135,1.3585110902786255,1.3587325811386108,1.3587325811386108,0
2022-01-05 19:00:00+00:00,1.3587325811386108,1.3590279817581177,1.3557300567626953,1.3560056686401367,1.3560056686401367,0
2022-01-05 20:00:00+00:00,1.3560056686401367,1.3560792207717896,1.3546831607818604,1.3546831607818604,1.3546831607818604,0
2022-01-05 21:00:00+00:00,1.3547382354736328,1.3560609817504883,1.354609727859497,1.3560609817504883,1.3560609817504883,0
2022-01-05 22:00:00+00:00,1.356024146080017,1.356024146080017,1.354628086090088,1.3552155494689941,1.3552155494689941,0
2022-01-05 23:00:00+00:00,1.355380892753601,1.3558402061462402,1.3548849821090698,1.3556013107299805,1.3556013107299805,0
2022-01-06 00:00:00+00:00,1.355546236038208,1.355546236038208,1.3542062044143677,1.354830026626587,1.354830026626587,0
2022-01-06 01:00:00+00:00,1.3543529510498047,1.3554543256759644,1.3537112474441528,1.3551604747772217,1.3551604747772217,0
2022-01-06 02:00:00+00:00,1.354609727859497,1.3551604747772217,1.3539128303527832,1.3551421165466309,1.3551421165466309,0
2022-01-06 03:00:00+00:00,1.3550686836242676,1.3550686836242676,1.3533082008361816,1.3534914255142212,1.3534914255142212,0
2022-01-06 04:00:00+00:00,1.3537662029266357,1.3538029193878174,1.352685809135437,1.3528870344161987,1.3528870344161987,0
2022-01-06 05:00:00+00:00,1.3522833585739136,1.3533082008361816,1.3522833585739136,1.3531250953674316,1.3531250953674316,0
2022-01-06 06:00:00+00:00,1.3531250953674316,1.3531250953674316,1.3514974117279053,1.3514974117279053,1.3514974117279053,0
2022-01-06 07:00:00+00:00,1.3515704870224,1.3519359827041626,1.3498190641403198,1.3500195741653442,1.3500195741653442,0
2022-01-06 08:00:00+00:00,1.3497462272644043,1.3514792919158936,1.3488178253173828,1.3500925302505493,1.3500925302505493,0
2022-01-06 09:00:00+00:00,1.3496370315551758,1.351990818977356,1.3495640754699707,1.351278305053711,1.351278305053711,0
2022-01-06 10:00:00+00:00,1.3512052297592163,1.3536195755004883,1.3512052297592163,1.353051781654358,1.353051781654358,0
2022-01-06 11:00:00+00:00,1.352960228919983,1.3545913696289062,1.352027416229248,1.3536561727523804,1.3536561727523804,0
2022-01-06 12:00:00+00:00,1.3537845611572266,1.3546464443206787,1.3528504371643066,1.3538578748703003,1.3538578748703003,0
2022-01-06 13:00:00+00:00,1.3542062044143677,1.3542062044143677,1.3523746728897095,1.3535280227661133,1.3535280227661133,0
2022-01-06 14:00:00+00:00,1.3533997535705566,1.355821967124939,1.352630853652954,1.3535828590393066,1.3535828590393066,0
2022-01-06 15:00:00+00:00,1.3538944721221924,1.3538944721221924,1.3518811464309692,1.352868676185608,1.352868676185608,0
2022-01-06 16:00:00+00:00,1.3526124954223633,1.3541145324707031,1.3523930311203003,1.353747844696045,1.353747844696045,0
2022-01-06 17:00:00+00:00,1.353931188583374,1.3541145324707031,1.3529237508773804,1.3532166481018066,1.3532166481018066,0
2022-01-06 18:00:00+00:00,1.3530884981155396,1.3534363508224487,1.3523198366165161,1.352868676185608,1.352868676185608,0
2022-01-06 19:00:00+00:00,1.3528870344161987,1.353931188583374,1.35255765914917,1.35255765914917,1.35255765914917,0
2022-01-06 20:00:00+00:00,1.3527222871780396,1.3534730672836304,1.3522651195526123,1.3528321981430054,1.3528321981430054,0
2022-01-06 21:00:00+00:00,1.353143334388733,1.3537662029266357,1.352868676185608,1.3535828590393066,1.3535828590393066,0
2022-01-06 22:00:00+00:00,1.353417992591858,1.353692889213562,1.353051781654358,1.3534363508224487,1.3534363508224487,0
2022-01-06 23:00:00+00:00,1.3535462617874146,1.353637933731079,1.353033423423767,1.353417992591858,1.353417992591858,0
2022-01-07 00:00:00+00:00,1.3533082008361816,1.3538029193878174,1.3529053926467896,1.353692889213562,1.353692889213562,0
2022-01-07 01:00:00+00:00,1.3538211584091187,1.3553624153137207,1.353637933731079,1.3553440570831299,1.3553440570831299,0
2022-01-07 02:00:00+00:00,1.3553258180618286,1.3553258180618286,1.3539495468139648,1.3546464443206787,1.3546464443206787,0
2022-01-07 03:00:00+00:00,1.3547013998031616,1.3550318479537964,1.3543345928192139,1.354921817779541,1.354921817779541,0
2022-01-07 04:00:00+00:00,1.3548115491867065,1.354830026626587,1.3540961742401123,1.3542611598968506,1.3542611598968506,0
2022-01-07 05:00:00+00:00,1.3547749519348145,1.3547749519348145,1.3540228605270386,1.3547013998031616,1.3547013998031616,0
2022-01-07 06:00:00+00:00,1.3546831607818604,1.3550136089324951,1.353747844696045,1.354169487953186,1.354169487953186,0
2022-01-07 07:00:00+00:00,1.3540961742401123,1.3545730113983154,1.353234887123108,1.3536012172698975,1.3536012172698975,0
2022-01-07 08:00:00+00:00,1.3537845611572266,1.3549952507019043,1.353234887123108,1.3549952507019043,1.3549952507019043,0
2022-01-07 09:00:00+00:00,1.3549033403396606,1.3557851314544678,1.3542977571487427,1.355546236038208,1.355546236038208,0
2022-01-07 10:00:00+00:00,1.3556565046310425,1.3558034896850586,1.3539679050445557,1.3539679050445557,1.3539679050445557,0
2022-01-07 11:00:00+00:00,1.3547013998031616,1.355399250984192,1.3541511297225952,1.3551604747772217,1.3551604747772217,0
2022-01-07 12:00:00+00:00,1.3551052808761597,1.3551052808761597,1.3536561727523804,1.3544446229934692,1.3544446229934692,0
2022-01-07 13:00:00+00:00,1.3545364141464233,1.3558034896850586,1.3531250953674316,1.3538944721221924,1.3538944721221924,0
2022-01-07 14:00:00+00:00,1.353637933731079,1.3571282625198364,1.353637933731079,1.3564472198486328,1.3564472198486328,0
2022-01-07 15:00:00+00:00,1.356208086013794,1.3574045896530151,1.3557300567626953,1.3573493957519531,1.3573493957519531,0
2022-01-07 16:00:00+00:00,1.3573493957519531,1.3582342863082886,1.3561160564422607,1.3582342863082886,1.3582342863082886,0
2022-01-07 17:00:00+00:00,1.3583818674087524,1.3583818674087524,1.3572572469711304,1.3580313920974731,1.3580313920974731,0
2022-01-07 18:00:00+00:00,1.3577916622161865,1.3589541912078857,1.357681155204773,1.3586403131484985,1.3586403131484985,0
2022-01-07 19:00:00+00:00,1.3585480451583862,1.3597302436828613,1.3585295677185059,1.3593051433563232,1.3593051433563232,0
2022-01-07 20:00:00+00:00,1.3596007823944092,1.3596748113632202,1.358991026878357,1.3595083951950073,1.3595083951950073,0
2022-01-07 21:00:00+00:00,1.3594344854354858,1.3598041534423828,1.3591018915176392,1.3595823049545288,1.3595823049545288,0
2022-01-07 22:00:00+00:00,1.3591018915176392,1.3591018915176392,1.3588618040084839,1.3588618040084839,1.3588618040084839,0
2022-01-10 00:00:00+00:00,1.3590834140777588,1.3597487211227417,1.3587141036987305,1.3594344854354858,1.3594344854354858,0
2022-01-10 01:00:00+00:00,1.3595268726348877,1.3597302436828613,1.3588064908981323,1.359489917755127,1.359489917755127,0
2022-01-10 02:00:00+00:00,1.3595454692840576,1.3597302436828613,1.3586403131484985,1.3586403131484985,1.3586403131484985,0
2022-01-10 03:00:00+00:00,1.3582711219787598,1.3587509393692017,1.3578838109970093,1.3584187030792236,1.3584187030792236,0
2022-01-10 04:00:00+00:00,1.3584187030792236,1.3590465784072876,1.3582711219787598,1.358437180519104,1.358437180519104,0
2022-01-10 05:00:00+00:00,1.3584187030792236,1.3587141036987305,1.357994556427002,1.3586033582687378,1.3586033582687378,0
2022-01-10 06:00:00+00:00,1.35869562625885,1.3587325811386108,1.3575152158737183,1.3584187030792236,1.3584187030792236,0
2022-01-10 07:00:00+00:00,1.3584926128387451,1.3593236207962036,1.3581420183181763,1.3586033582687378,1.3586033582687378,0
2022-01-10 08:00:00+00:00,1.3584003448486328,1.3590465784072876,1.357478380203247,1.358917236328125,1.358917236328125,0
2022-01-10 09:00:00+00:00,1.3592311143875122,1.3602296113967896,1.3582526445388794,1.3582526445388794,1.3582526445388794,0
2022-01-10 10:00:00+00:00,1.3580868244171143,1.3597302436828613,1.3579576015472412,1.3588987588882446,1.3588987588882446,0
2022-01-10 11:00:00+00:00,1.3587695360183716,1.3591388463974,1.3576257228851318,1.3580868244171143,1.3580868244171143,0
2022-01-10 12:00:00+00:00,1.358363389968872,1.358991026878357,1.3564656972885132,1.35694420337677,1.35694420337677,0
2022-01-10 13:00:00+00:00,1.35694420337677,1.3574599027633667,1.3553258180618286,1.3553258180618286,1.3553258180618286,0
2022-01-10 14:00:00+00:00,1.3553073406219482,1.355399250984192,1.353179931640625,1.3539495468139648,1.3539495468139648,0
2022-01-10 15:00:00+00:00,1.3534363508224487,1.35664963722229,1.3533997535705566,1.3560792207717896,1.3560792207717896,0
2022-01-10 16:00:00+00:00,1.3564103841781616,1.357054591178894,1.3552522659301758,1.3567416667938232,1.3567416667938232,0
2022-01-10 17:00:00+00:00,1.3567785024642944,1.3570178747177124,1.3558586835861206,1.35637366771698,1.35637366771698,0
2022-01-10 18:00:00+00:00,1.3558586835861206,1.3574415445327759,1.3558586835861206,1.3569257259368896,1.3569257259368896,0
2022-01-10 19:00:00+00:00,1.356594443321228,1.3572757244110107,1.3562999963760376,1.3570362329483032,1.3570362329483032,0
2022-01-10 20:00:00+00:00,1.3570915460586548,1.3580683469772339,1.3567416667938232,1.3580129146575928,1.3580129146575928,0
2022-01-10 21:00:00+00:00,1.3578838109970093,1.3580868244171143,1.3572757244110107,1.3573862314224243,1.3573862314224243,0
2022-01-10 22:00:00+00:00,1.3578470945358276,1.357994556427002,1.35664963722229,1.3579576015472412,1.3579576015472412,0
2022-01-10 23:00:00+00:00,1.3578838109970093,1.3581788539886475,1.3574415445327759,1.357994556427002,1.357994556427002,0
2022-01-11 00:00:00+00:00,1.3580498695373535,1.3586218357086182,1.357681155204773,1.3585295677185059,1.3585295677185059,0
2022-01-11 01:00:00+00:00,1.3584556579589844,1.3588618040084839,1.357736349105835,1.358105182647705,1.358105182647705,0
2022-01-11 02:00:00+00:00,1.3580129146575928,1.3593051433563232,1.3577548265457153,1.3588248491287231,1.3588248491287231,0
2022-01-11 03:00:00+00:00,1.3586218357086182,1.3597116470336914,1.3584187030792236,1.3593236207962036,1.3593236207962036,0
2022-01-11 04:00:00+00:00,1.3592311143875122,1.359342098236084,1.3587141036987305,1.3593051433563232,1.3593051433563232,0
2022-01-11 05:00:00+00:00,1.3593236207962036,1.360063076019287,1.3589541912078857,1.3597302436828613,1.3597302436828613,0
2022-01-11 06:00:00+00:00,1.359841227531433,1.3599522113800049,1.3580498695373535,1.3585110902786255,1.3585110902786255,0
2022-01-11 07:00:00+00:00,1.3586771488189697,1.3598597049713135,1.3582895994186401,1.3598597049713135,1.3598597049713135,0
2022-01-11 08:00:00+00:00,1.3598041534423828,1.3619894981384277,1.3596748113632202,1.361136794090271,1.361136794090271,0
2022-01-11 09:00:00+00:00,1.3608219623565674,1.3618227243423462,1.3601185083389282,1.3609886169433594,1.3609886169433594,0
2022-01-11 10:00:00+00:00,1.3612480163574219,1.3612480163574219,1.3598966598510742,1.3605256080627441,1.3605256080627441,0
2022-01-11 11:00:00+00:00,1.3599705696105957,1.3600815534591675,1.3586218357086182,1.3586218357086182,1.3586218357086182,0
2022-01-11 12:00:00+00:00,1.358363389968872,1.359342098236084,1.3572019338607788,1.3576072454452515,1.3576072454452515,0
2022-01-11 13:00:00+00:00,1.3575152158737183,1.3584003448486328,1.35637366771698,1.3571099042892456,1.3571099042892456,0
2022-01-11 14:00:00+00:00,1.3573493957519531,1.3580868244171143,1.3563368320465088,1.3574045896530151,1.3574045896530151,0
2022-01-11 15:00:00+00:00,1.3579760789871216,1.360396146774292,1.3579391241073608,1.3600445985794067,1.3600445985794067,0
2022-01-11 16:00:00+00:00,1.3604332208633423,1.362453579902649,1.3604332208633423,1.3620823621749878,1.3620823621749878,0
2022-01-11 17:00:00+00:00,1.3621008396148682,1.3623793125152588,1.3612480163574219,1.3618227243423462,1.3618227243423462,0
2022-01-11 18:00:00+00:00,1.3612850904464722,1.3625277280807495,1.3610072135925293,1.362323522567749,1.362323522567749,0
2022-01-11 19:00:00+00:00,1.3622123003005981,1.3628805875778198,1.3618782758712769,1.36282479763031,1.36282479763031,0
2022-01-11 20:00:00+00:00,1.36273193359375,1.3631964921951294,1.362230896949768,1.36314058303833,1.36314058303833,0
2022-01-11 21:00:00+00:00,1.36314058303833,1.3636797666549683,1.3630849123001099,1.3636425733566284,1.3636425733566284,0
2022-01-11 22:00:00+00:00,1.3635495901107788,1.363716959953308,1.3626576662063599,1.36284339427948,1.36284339427948,0
2022-01-11 23:00:00+00:00,1.3634752035140991,1.3636425733566284,1.3628991842269897,1.3633265495300293,1.3633265495300293,0
2022-01-12 00:00:00+00:00,1.3629177808761597,1.3642750978469849,1.3629177808761597,1.3638099431991577,1.3638099431991577,0
2022-01-12 01:00:00+00:00,1.3637727499008179,1.3640331029891968,1.36275053024292,1.3634008169174194,1.3634008169174194,0
2022-01-12 02:00:00+00:00,1.3633822202682495,1.364349603652954,1.3631778955459595,1.3643122911453247,1.3643122911453247,0
2022-01-12 03:00:00+00:00,1.3643122911453247,1.3647032976150513,1.3640518188476562,1.364498496055603,1.364498496055603,0
2022-01-12 04:00:00+00:00,1.3644425868988037,1.3644425868988037,1.3634381294250488,1.3637913465499878,1.3637913465499878,0
2022-01-12 05:00:00+00:00,1.3638099431991577,1.3645730018615723,1.3633822202682495,1.3638471364974976,1.3638471364974976,0
2022-01-12 06:00:00+00:00,1.3638657331466675,1.3645542860031128,1.3630849123001099,1.3634381294250488,1.3634381294250488,0
2022-01-12 07:00:00+00:00,1.3636239767074585,1.3637727499008179,1.362230896949768,1.36304771900177,1.36304771900177,0
2022-01-12 08:00:00+00:00,1.3633079528808594,1.3640518188476562,1.3623977899551392,1.3629734516143799,1.3629734516143799,0
2022-01-12 09:00:00+00:00,1.3629177808761597,1.3635681867599487,1.3622123003005981,1.3627691268920898,1.3627691268920898,0
2022-01-12 10:00:00+00:00,1.3629734516143799,1.3633637428283691,1.3618782758712769,1.3623977899551392,1.3623977899551392,0
2022-01-12 11:00:00+00:00,1.36282479763031,1.3638285398483276,1.3626019954681396,1.3635681867599487,1.3635681867599487,0
2022-01-12 12:00:00+00:00,1.3637727499008179,1.3643680810928345,1.3632893562316895,1.3632893562316895,1.3632893562316895,0
2022-01-12 13:00:00+00:00,1.3636797666549683,1.3683072328567505,1.3636797666549683,1.3676522970199585,1.3676522970199585,0
2022-01-12 14:00:00+00:00,1.3672409057617188,1.3691315650939941,1.366829752922058,1.368719220161438,1.368719220161438,0
2022-01-12 15:00:00+00:00,1.3690941333770752,1.3695440292358398,1.3678206205368042,1.368775486946106,1.368775486946106,0
2022-01-12 16:00:00+00:00,1.368719220161438,1.3699380159378052,1.3684383630752563,1.3699380159378052,1.3699380159378052,0
2022-01-12 17:00:00+00:00,1.3698067665100098,1.3707830905914307,1.3695253133773804,1.3707830905914307,1.3707830905914307,0
2022-01-12 18:00:00+00:00,1.3706327676773071,1.3708394765853882,1.3700131177902222,1.3703323602676392,1.3703323602676392,0
2022-01-12 19:00:00+00:00,1.3704074621200562,1.3713659048080444,1.3701820373535156,1.3713659048080444,1.3713659048080444,0
2022-01-12 20:00:00+00:00,1.3711966276168823,1.3712154626846313,1.3704261779785156,1.3711966276168823,1.3711966276168823,0
2022-01-12 21:00:00+00:00,1.3711966276168823,1.3713847398757935,1.3703135251998901,1.3703135251998901,1.3703135251998901,0
2022-01-12 22:00:00+00:00,1.3705201148986816,1.3709334135055542,1.3702195882797241,1.3706516027450562,1.3706516027450562,0
2022-01-12 23:00:00+00:00,1.3705013990402222,1.3712342977523804,1.3698817491531372,1.3698817491531372,1.3698817491531372,0
2022-01-13 00:00:00+00:00,1.3701633214950562,1.3712718486785889,1.3701633214950562,1.3708394765853882,1.3708394765853882,0
2022-01-13 01:00:00+00:00,1.3710274696350098,1.3712718486785889,1.3702008724212646,1.3703886270523071,1.3703886270523071,0
2022-01-13 02:00:00+00:00,1.3709899187088013,1.3719302415847778,1.3703323602676392,1.3717421293258667,1.3717421293258667,0
2022-01-13 03:00:00+00:00,1.3715351819992065,1.371610403060913,1.3707642555236816,1.3711966276168823,1.3711966276168823,0
2022-01-13 04:00:00+00:00,1.3712530136108398,1.3715728521347046,1.3709522485733032,1.3714599609375,1.3714599609375,0
2022-01-13 05:00:00+00:00,1.371478796005249,1.3717608451843262,1.3710463047027588,1.3710463047027588,1.3710463047027588,0
2022-01-13 06:00:00+00:00,1.3711590766906738,1.3711590766906738,1.3704261779785156,1.3711590766906738,1.3711590766906738,0
2022-01-13 07:00:00+00:00,1.3713470697402954,1.3733056783676147,1.3709522485733032,1.373192548751831,1.373192548751831,0
2022-01-13 08:00:00+00:00,1.3737584352493286,1.3745516538619995,1.373192548751831,1.373513102531433,1.373513102531433,0
2022-01-13 09:00:00+00:00,1.3733433485031128,1.3741737604141235,1.3725517988204956,1.3738338947296143,1.3738338947296143,0
2022-01-13 10:00:00+00:00,1.3737773895263672,1.3749295473098755,1.373494267463684,1.3743627071380615,1.3743627071380615,0
2022-01-13 11:00:00+00:00,1.3746649026870728,1.3748916387557983,1.372495174407959,1.372834324836731,1.372834324836731,0
2022-01-13 12:00:00+00:00,1.372495174407959,1.3735508918762207,1.3715163469314575,1.3715163469314575,1.3715163469314575,0
2022-01-13 13:00:00+00:00,1.3715163469314575,1.3738716840744019,1.3714035749435425,1.3738528490066528,1.3738528490066528,0
2022-01-13 14:00:00+00:00,1.3741737604141235,1.3747972249984741,1.3731170892715454,1.3746082782745361,1.3746082782745361,0
2022-01-13 15:00:00+00:00,1.374570369720459,1.3748728036880493,1.372118592262268,1.373437762260437,1.373437762260437,0
2022-01-13 16:00:00+00:00,1.3735697269439697,1.3740793466567993,1.372438669204712,1.3725517988204956,1.3725517988204956,0
2022-01-13 17:00:00+00:00,1.371591567993164,1.3722879886627197,1.3706891536712646,1.371309518814087,1.371309518814087,0
2022-01-13 18:00:00+00:00,1.371290683746338,1.3721938133239746,1.3710838556289673,1.371629238128662,1.371629238128662,0
2022-01-13 19:00:00+00:00,1.3715728521347046,1.3722316026687622,1.371328353881836,1.3720808029174805,1.3720808029174805,0
2022-01-13 20:00:00+00:00,1.372024416923523,1.372024416923523,1.3701446056365967,1.3703886270523071,1.3703886270523071,0
2022-01-13 21:00:00+00:00,1.3705201148986816,1.3710463047027588,1.3702384233474731,1.3706516027450562,1.3706516027450562,0
2022-01-13 22:00:00+00:00,1.371610403060913,1.3718738555908203,1.3704261779785156,1.371290683746338,1.371290683746338,0
2022-01-13 23:00:00+00:00,1.3712342977523804,1.371610403060913,1.3706891536712646,1.3712718486785889,1.3712718486785889,0
2022-01-14 00:00:00+00:00,1.371328353881836,1.371328353881836,1.3704074621200562,1.3710650205612183,1.3710650205612183,0
2022-01-14 01:00:00+00:00,1.3710650205612183,1.3718550205230713,1.3703886270523071,1.371290683746338,1.371290683746338,0
2022-01-14 02:00:00+00:00,1.371290683746338,1.3725706338882446,1.3710274696350098,1.3725706338882446,1.3725706338882446,0
2022-01-14 03:00:00+00:00,1.372514009475708,1.3730417490005493,1.3721749782562256,1.3727213144302368,1.3727213144302368,0
2022-01-14 04:00:00+00:00,1.3727213144302368,1.3731547594070435,1.3722316026687622,1.372834324836731,1.372834324836731,0
2022-01-14 05:00:00+00:00,1.3729851245880127,1.3737773895263672,1.372457504272461,1.3733245134353638,1.3733245134353638,0
